route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
72-142,1708FA-D2-Saturday-02,5596588,"HILLTOP MALL",0,787264,720174
72-142,1708FA-D2-Saturday-02,5596589,"JACK LONDON SQ",1,787264,720179
72M-142,1708FA-D2-Saturday-02,5596590,"POINT RICHMOND",0,787266,72M0153
72M-142,1708FA-D2-Saturday-02,5596591,"JACK LONDON SQ",1,787266,72M0162
72M-142,1708FA-D2-Saturday-02,5596592,"POINT RICHMOND",0,787264,72M0153
72M-142,1708FA-D2-Saturday-02,5596593,"JACK LONDON SQ",1,787261,72M0162
72M-142,1708FA-D2-Saturday-02,5596594,"POINT RICHMOND",0,787266,72M0153
72M-142,1708FA-D2-Saturday-02,5596595,"JACK LONDON SQ",1,787268,72M0162
72M-142,1708FA-D2-Saturday-02,5596596,"POINT RICHMOND",0,787261,72M0153
72M-142,1708FA-D2-Saturday-02,5596597,"JACK LONDON SQ",1,787264,72M0162
72-142,1708FA-D2-Saturday-02,5596598,"C C COLLEGE",0,787273,720175
72-142,1708FA-D2-Saturday-02,5596599,"JACK LONDON SQ",1,787273,720180
72M-142,1708FA-D2-Saturday-02,5596600,"POINT RICHMOND",0,787268,72M0145
72M-142,1708FA-D2-Saturday-02,5596601,"JACK LONDON SQ",1,787270,72M0162
72-142,1708FA-D2-Saturday-02,5596602,"HILLTOP MALL",0,787261,720174
72-142,1708FA-D2-Saturday-02,5596603,"JACK LONDON SQ",1,787267,720179
72-142,1708FA-D2-Saturday-02,5596604,"HILLTOP MALL",0,787268,720174
72-142,1708FA-D2-Saturday-02,5596605,"JACK LONDON SQ",1,787268,720179
72-142,1708FA-D2-Saturday-02,5596606,"HILLTOP MALL",0,787261,720174
72-142,1708FA-D2-Saturday-02,5596607,"JACK LONDON SQ",1,787261,720179
72-142,1708FA-D2-Saturday-02,5596608,"HILLTOP MALL",0,787266,720174
72M-142,1708FA-D2-Saturday-02,5596609,"JACK LONDON SQ",1,787265,72M0162
72-142,1708FA-D2-Saturday-02,5596610,"HILLTOP MALL",0,787267,720174
72-142,1708FA-D2-Saturday-02,5596611,"JACK LONDON SQ",1,787263,720179
72M-142,1708FA-D2-Saturday-02,5596612,"POINT RICHMOND",0,787270,72M0153
72M-142,1708FA-D2-Saturday-02,5596613,"JACK LONDON SQ",1,787265,72M0162
72M-142,1708FA-D2-Saturday-02,5596614,"POINT RICHMOND",0,787263,72M0153
72M-142,1708FA-D2-Saturday-02,5596615,"JACK LONDON SQ",1,787271,72M0162
72M-142,1708FA-D2-Saturday-02,5596616,"POINT RICHMOND",0,787265,72M0153
72M-142,1708FA-D2-Saturday-02,5596617,"JACK LONDON SQ",1,787265,72M0162
72-142,1708FA-D2-Saturday-02,5596618,"C C COLLEGE",0,787265,720175
72-142,1708FA-D2-Saturday-02,5596619,"JACK LONDON SQ",1,787259,720180
72M-142,1708FA-D2-Saturday-02,5596620,"RICHMOND BART",0,787260,72M0154
72M-142,1708FA-D2-Saturday-02,5596621,"POINT RICHMOND",0,787266,72M0153
72M-142,1708FA-D2-Saturday-02,5596622,"JACK LONDON SQ",1,787266,72M0162
72-142,1708FA-D2-Saturday-02,5596623,"HILLTOP MALL",0,787269,720174
72-142,1708FA-D2-Saturday-02,5596624,"JACK LONDON SQ",1,787269,720179
72-142,1708FA-D2-Saturday-02,5596625,"HILLTOP MALL",0,787259,720174
72-142,1708FA-D2-Saturday-02,5596626,"JACK LONDON SQ",1,787259,720179
72-142,1708FA-D2-Saturday-02,5596627,"HILLTOP MALL",0,787260,720174
72-142,1708FA-D2-Saturday-02,5596628,"JACK LONDON SQ",1,787260,720179
72M-142,1708FA-D2-Saturday-02,5596629,"POINT RICHMOND",0,787260,72M0153
72-142,1708FA-D2-Saturday-02,5596630,"JACK LONDON SQ",1,787267,720179
72M-142,1708FA-D2-Saturday-02,5596631,"POINT RICHMOND",0,787270,72M0153
72M-142,1708FA-D2-Saturday-02,5596632,"JACK LONDON SQ",1,787270,72M0162
72M-142,1708FA-D2-Saturday-02,5596633,"POINT RICHMOND",0,787273,72M0153
72M-142,1708FA-D2-Saturday-02,5596634,"JACK LONDON SQ",1,787270,72M0162
72M-142,1708FA-D2-Saturday-02,5596635,"POINT RICHMOND",0,787267,72M0153
72M-142,1708FA-D2-Saturday-02,5596636,"JACK LONDON SQ",1,787263,72M0162
72M-142,1708FA-D2-Saturday-02,5596637,"POINT RICHMOND",0,787270,72M0153
72M-142,1708FA-D2-Saturday-02,5596638,"JACK LONDON SQ",1,787273,72M0162
72-142,1708FA-D2-Saturday-02,5596639,"C C COLLEGE",0,787270,720175
72-142,1708FA-D2-Saturday-02,5596640,"JACK LONDON SQ",1,787270,720180
72-142,1708FA-D2-Saturday-02,5596641,"HILLTOP MALL",0,787269,720174
72-142,1708FA-D2-Saturday-02,5596642,"JACK LONDON SQ",1,787269,720179
72M-142,1708FA-D2-Saturday-02,5596643,"POINT RICHMOND",0,787259,72M0153
72M-142,1708FA-D2-Saturday-02,5596644,"JACK LONDON SQ",1,787272,72M0162
72M-142,1708FA-D2-Saturday-02,5596645,"POINT RICHMOND",0,787269,72M0153
72M-142,1708FA-D2-Saturday-02,5596646,"JACK LONDON SQ",1,787264,72M0162
72M-142,1708FA-D2-Saturday-02,5596647,"POINT RICHMOND",0,787272,72M0153
72M-142,1708FA-D2-Saturday-02,5596648,"JACK LONDON SQ",1,787266,72M0162
72M-142,1708FA-D2-Saturday-02,5596649,"POINT RICHMOND",0,787264,72M0153
72M-142,1708FA-D2-Saturday-02,5596650,"JACK LONDON SQ",1,787269,72M0162
72-142,1708FA-D2-Saturday-02,5596651,"C C COLLEGE",0,787264,720175
72-142,1708FA-D2-Saturday-02,5596652,"JACK LONDON SQ",1,787264,720180
72M-142,1708FA-D2-Saturday-02,5596653,"POINT RICHMOND",0,787259,72M0153
72M-142,1708FA-D2-Saturday-02,5596654,"JACK LONDON SQ",1,787259,72M0162
72-142,1708FA-D2-Saturday-02,5596655,"HILLTOP MALL",0,787260,720174
72-142,1708FA-D2-Saturday-02,5596656,"JACK LONDON SQ",1,787260,720179
72-142,1708FA-D2-Saturday-02,5596657,"HILLTOP MALL",0,787262,720174
72-142,1708FA-D2-Saturday-02,5596658,"JACK LONDON SQ",1,787262,720179
72-142,1708FA-D2-Saturday-02,5596659,"HILLTOP MALL",0,787271,720174
72-142,1708FA-D2-Saturday-02,5596660,"JACK LONDON SQ",1,787271,720179
72M-142,1708FA-D2-Saturday-02,5596661,"POINT RICHMOND",0,787271,72M0153
72M-142,1708FA-D2-Saturday-02,5596662,"JACK LONDON SQ",1,787267,72M0162
72-142,1708FA-D2-Saturday-02,5596663,"HILLTOP MALL",0,787260,720174
72-142,1708FA-D2-Saturday-02,5596664,"JACK LONDON SQ",1,787260,720179
72M-142,1708FA-D2-Saturday-02,5596665,"POINT RICHMOND",0,787262,72M0153
72M-142,1708FA-D2-Saturday-02,5596666,"JACK LONDON SQ",1,787259,72M0162
72M-142,1708FA-D2-Saturday-02,5596667,"POINT RICHMOND",0,787260,72M0153
72M-142,1708FA-D2-Saturday-02,5596668,"JACK LONDON SQ",1,787269,72M0162
72M-142,1708FA-D2-Saturday-02,5596669,"POINT RICHMOND",0,787259,72M0153
72M-142,1708FA-D2-Saturday-02,5596670,"JACK LONDON SQ",1,787272,72M0162
72-142,1708FA-D2-Saturday-02,5596671,"HILLTOP MALL",0,787272,720174
72-142,1708FA-D2-Saturday-02,5596672,"JACK LONDON SQ",1,787266,720179
72M-142,1708FA-D2-Saturday-02,5596673,"POINT RICHMOND",0,787269,72M0153
72M-142,1708FA-D2-Saturday-02,5596674,"JACK LONDON SQ",1,787268,72M0162
72-142,1708FA-D2-Saturday-02,5596675,"HILLTOP MALL",0,787264,720174
72-142,1708FA-D2-Saturday-02,5596676,"JACK LONDON SQ",1,787261,720179
72-142,1708FA-D2-Saturday-02,5596677,"HILLTOP MALL",0,787266,720174
72-142,1708FA-D2-Saturday-02,5596678,"JACK LONDON SQ",1,787266,720179
72-142,1708FA-D2-Saturday-02,5596679,"HILLTOP MALL",0,787264,720174
72-142,1708FA-D2-Saturday-02,5596680,"JACK LONDON SQ",1,787264,720179
72-142,1708FA-D2-Saturday-02,5596681,"JACK LONDON SQ",1,787264,720179
72-142,1708FA-D2-Saturday-02,5596682,"HILLTOP MALL",0,787272,720174
72-142,1708FA-D2-Saturday-02,5596683,"JACK LONDON SQ",1,787272,720179
72-142,1708FA-D2-Saturday-02,5596684,"HILLTOP MALL",0,787269,720174
72-142,1708FA-D2-Saturday-02,5596685,"JACK LONDON SQ",1,787269,720179
72M-142,1708FA-D2-Saturday-02,5596686,"POINT RICHMOND",0,787269,72M0153
72M-142,1708FA-D2-Saturday-02,5596687,"JACK LONDON SQ",1,787260,72M0162
72-142,1708FA-D2-Saturday-02,5596688,"C C COLLEGE",0,787266,720175
72-142,1708FA-D2-Saturday-02,5596689,"HILLTOP MALL",0,787267,720174
72-142,1708FA-D2-Saturday-02,5596690,"JACK LONDON SQ",1,787267,720179
72-142,1708FA-D2-Saturday-02,5596691,"HILLTOP MALL",0,787273,720174
72-142,1708FA-D2-Saturday-02,5596692,"JACK LONDON SQ",1,787273,720179
72-142,1708FA-D2-Saturday-02,5596693,"HILLTOP MALL",0,787268,720174
72-142,1708FA-D2-Saturday-02,5596694,"JACK LONDON SQ",1,787268,720179
72M-142,1708FA-D2-Saturday-02,5596695,"POINT RICHMOND",0,787268,72M0153
72M-142,1708FA-D2-Saturday-02,5596696,"JACK LONDON SQ",1,787269,72M0162
851-142,1708FA-D2-Saturday-02,5596697,"BROADWAY",0,787229,8510107
851-142,1708FA-D2-Saturday-02,5596698,"BROADWAY",1,787229,8510105
851-142,1708FA-D2-Saturday-02,5596699,"BROADWAY",0,787229,8510107
851-142,1708FA-D2-Saturday-02,5596700,"BROADWAY",1,787229,8510105
851-142,1708FA-D2-Saturday-02,5596701,"BROADWAY",0,787229,8510107
851-142,1708FA-D2-Saturday-02,5596702,"BROADWAY",1,787228,8510105
851-142,1708FA-D2-Saturday-02,5596703,"BROADWAY",1,787228,8510105
851-142,1708FA-D2-Saturday-02,5596704,"BROADWAY",0,787228,8510107
851-142,1708FA-D2-Saturday-02,5596705,"BROADWAY",1,787228,8510105
851-142,1708FA-D2-Saturday-02,5596706,"BROADWAY",0,787228,8510107
51B-142,1708FA-D2-Saturday-02,5596708,"ROCKRIDGE BART",1,792409,51B0089
72M-142,1708FA-D2-Saturday-02,5596709,"JACK LONDON SQ",1,787259,72M0162
72R-142,1708FA-D2-Saturday-02,5596713,"SAN PABLO AVE",1,787332,72R0038
72R-142,1708FA-D2-Saturday-02,5596714,"SAN PABLO AVE",0,787332,72R0037
72R-142,1708FA-D2-Saturday-02,5596715,"SAN PABLO AVE",1,787332,72R0038
72R-142,1708FA-D2-Saturday-02,5596716,"SAN PABLO AVE",0,787332,72R0037
72R-142,1708FA-D2-Saturday-02,5596717,"SAN PABLO AVE",1,787341,72R0038
72R-142,1708FA-D2-Saturday-02,5596718,"SAN PABLO AVE",0,787341,72R0037
72R-142,1708FA-D2-Saturday-02,5596719,"SAN PABLO AVE",1,787338,72R0038
72R-142,1708FA-D2-Saturday-02,5596720,"SAN PABLO AVE",0,787336,72R0037
72R-142,1708FA-D2-Saturday-02,5596721,"SAN PABLO AVE",1,787343,72R0038
72R-142,1708FA-D2-Saturday-02,5596722,"SAN PABLO AVE",0,787343,72R0037
72R-142,1708FA-D2-Saturday-02,5596723,"SAN PABLO AVE",1,787334,72R0038
72R-142,1708FA-D2-Saturday-02,5596724,"SAN PABLO AVE",0,787334,72R0037
72R-142,1708FA-D2-Saturday-02,5596725,"SAN PABLO AVE",1,787334,72R0038
72R-142,1708FA-D2-Saturday-02,5596726,"SAN PABLO AVE",0,787334,72R0037
72R-142,1708FA-D2-Saturday-02,5596727,"SAN PABLO AVE",1,787332,72R0038
72R-142,1708FA-D2-Saturday-02,5596728,"SAN PABLO AVE",0,787332,72R0037
72R-142,1708FA-D2-Saturday-02,5596729,"SAN PABLO AVE",1,787341,72R0038
72R-142,1708FA-D2-Saturday-02,5596730,"SAN PABLO AVE",0,787338,72R0037
72R-142,1708FA-D2-Saturday-02,5596731,"SAN PABLO AVE",1,787336,72R0038
72R-142,1708FA-D2-Saturday-02,5596732,"SAN PABLO AVE",0,787336,72R0037
72R-142,1708FA-D2-Saturday-02,5596733,"SAN PABLO AVE",0,787333,72R0037
72R-142,1708FA-D2-Saturday-02,5596734,"SAN PABLO AVE",1,787340,72R0038
72R-142,1708FA-D2-Saturday-02,5596735,"SAN PABLO AVE",0,787340,72R0037
72R-142,1708FA-D2-Saturday-02,5596736,"SAN PABLO AVE",1,787340,72R0038
72R-142,1708FA-D2-Saturday-02,5596737,"SAN PABLO AVE",0,787339,72R0037
72R-142,1708FA-D2-Saturday-02,5596738,"SAN PABLO AVE",1,787339,72R0038
72R-142,1708FA-D2-Saturday-02,5596739,"SAN PABLO AVE",0,787344,72R0037
72R-142,1708FA-D2-Saturday-02,5596740,"SAN PABLO AVE",1,787345,72R0038
72R-142,1708FA-D2-Saturday-02,5596741,"SAN PABLO AVE",0,787342,72R0037
72R-142,1708FA-D2-Saturday-02,5596742,"SAN PABLO AVE",1,787342,72R0038
72R-142,1708FA-D2-Saturday-02,5596743,"SAN PABLO AVE",0,787336,72R0037
72R-142,1708FA-D2-Saturday-02,5596744,"SAN PABLO AVE",1,787336,72R0038
72R-142,1708FA-D2-Saturday-02,5596745,"SAN PABLO AVE",0,787336,72R0037
72R-142,1708FA-D2-Saturday-02,5596746,"SAN PABLO AVE",1,787343,72R0038
72R-142,1708FA-D2-Saturday-02,5596747,"SAN PABLO AVE",0,787333,72R0037
72R-142,1708FA-D2-Saturday-02,5596748,"SAN PABLO AVE",1,787333,72R0038
72R-142,1708FA-D2-Saturday-02,5596749,"SAN PABLO AVE",0,787340,72R0037
72R-142,1708FA-D2-Saturday-02,5596750,"SAN PABLO AVE",1,787339,72R0038
72R-142,1708FA-D2-Saturday-02,5596751,"SAN PABLO AVE",0,787344,72R0037
72R-142,1708FA-D2-Saturday-02,5596752,"SAN PABLO AVE",1,787335,72R0038
72R-142,1708FA-D2-Saturday-02,5596753,"SAN PABLO AVE",0,787342,72R0037
72R-142,1708FA-D2-Saturday-02,5596754,"SAN PABLO AVE",1,787342,72R0038
72R-142,1708FA-D2-Saturday-02,5596755,"SAN PABLO AVE",0,787342,72R0037
72R-142,1708FA-D2-Saturday-02,5596756,"SAN PABLO AVE",1,787335,72R0038
72R-142,1708FA-D2-Saturday-02,5596757,"SAN PABLO AVE",0,787335,72R0037
72R-142,1708FA-D2-Saturday-02,5596758,"SAN PABLO AVE",1,787334,72R0038
72R-142,1708FA-D2-Saturday-02,5596759,"SAN PABLO AVE",0,787332,72R0037
72R-142,1708FA-D2-Saturday-02,5596760,"SAN PABLO AVE",1,787332,72R0038
72R-142,1708FA-D2-Saturday-02,5596761,"SAN PABLO AVE",0,787337,72R0037
72R-142,1708FA-D2-Saturday-02,5596762,"SAN PABLO AVE",1,787337,72R0038
72R-142,1708FA-D2-Saturday-02,5596763,"SAN PABLO AVE",0,787337,72R0037
72R-142,1708FA-D2-Saturday-02,5596764,"SAN PABLO AVE",1,787336,72R0038
72R-142,1708FA-D2-Saturday-02,5596765,"SAN PABLO AVE",0,787343,72R0037
72R-142,1708FA-D2-Saturday-02,5596766,"SAN PABLO AVE",1,787343,72R0038
72R-142,1708FA-D2-Saturday-02,5596767,"SAN PABLO AVE",0,787333,72R0037
72R-142,1708FA-D2-Saturday-02,5596768,"SAN PABLO AVE",1,787340,72R0038
72R-142,1708FA-D2-Saturday-02,5596769,"SAN PABLO AVE",0,787339,72R0037
72R-142,1708FA-D2-Saturday-02,5596770,"SAN PABLO AVE",1,787339,72R0038
72R-142,1708FA-D2-Saturday-02,5596771,"SAN PABLO AVE",0,787339,72R0037
72R-142,1708FA-D2-Saturday-02,5596772,"SAN PABLO AVE",1,787339,72R0038
72R-142,1708FA-D2-Saturday-02,5596773,"SAN PABLO AVE",0,787344,72R0037
72R-142,1708FA-D2-Saturday-02,5596774,"SAN PABLO AVE",1,787342,72R0038
72R-142,1708FA-D2-Saturday-02,5596775,"SAN PABLO AVE",0,787342,72R0037
72R-142,1708FA-D2-Saturday-02,5596776,"SAN PABLO AVE",1,787335,72R0038
72R-142,1708FA-D2-Saturday-02,5596777,"SAN PABLO AVE",0,787334,72R0037
72R-142,1708FA-D2-Saturday-02,5596778,"SAN PABLO AVE",1,787334,72R0038
72R-142,1708FA-D2-Saturday-02,5596779,"SAN PABLO AVE",0,787341,72R0037
72R-142,1708FA-D2-Saturday-02,5596780,"SAN PABLO AVE",1,787341,72R0038
72R-142,1708FA-D2-Saturday-02,5596781,"SAN PABLO AVE",0,787341,72R0037
72R-142,1708FA-D2-Saturday-02,5596782,"SAN PABLO AVE",1,787337,72R0038
72R-142,1708FA-D2-Saturday-02,5596783,"SAN PABLO AVE",0,787336,72R0037
72R-142,1708FA-D2-Saturday-02,5596784,"SAN PABLO AVE",1,787336,72R0038
72R-142,1708FA-D2-Saturday-02,5596785,"SAN PABLO AVE",0,787343,72R0037
72R-142,1708FA-D2-Saturday-02,5596786,"SAN PABLO AVE",1,787333,72R0038
72R-142,1708FA-D2-Saturday-02,5596787,"SAN PABLO AVE",0,787340,72R0037
72R-142,1708FA-D2-Saturday-02,5596788,"SAN PABLO AVE",1,787333,72R0038
72R-142,1708FA-D2-Saturday-02,5596789,"SAN PABLO AVE",0,787333,72R0037
72R-142,1708FA-D2-Saturday-02,5596790,"SAN PABLO AVE",1,787333,72R0038
72R-142,1708FA-D2-Saturday-02,5596791,"SAN PABLO AVE",0,787340,72R0037
72R-142,1708FA-D2-Saturday-02,5596792,"SAN PABLO AVE",1,787340,72R0038
72R-142,1708FA-D2-Saturday-02,5596793,"SAN PABLO AVE",0,787339,72R0037
72R-142,1708FA-D2-Saturday-02,5596794,"SAN PABLO AVE",1,787344,72R0038
72R-142,1708FA-D2-Saturday-02,5596795,"SAN PABLO AVE",0,787345,72R0037
72R-142,1708FA-D2-Saturday-02,5596796,"SAN PABLO AVE",1,787345,72R0038
72R-142,1708FA-D2-Saturday-02,5596797,"SAN PABLO AVE",0,787335,72R0037
72R-142,1708FA-D2-Saturday-02,5596798,"SAN PABLO AVE",1,787335,72R0038
72R-142,1708FA-D2-Saturday-02,5596799,"SAN PABLO AVE",0,787335,72R0037
72R-142,1708FA-D2-Saturday-02,5596800,"SAN PABLO AVE",1,787334,72R0038
72R-142,1708FA-D2-Saturday-02,5596801,"SAN PABLO AVE",0,787334,72R0037
72R-142,1708FA-D2-Saturday-02,5596802,"SAN PABLO AVE",1,787332,72R0038
72R-142,1708FA-D2-Saturday-02,5596803,"SAN PABLO AVE",0,787341,72R0037
72R-142,1708FA-D2-Saturday-02,5596804,"SAN PABLO AVE",1,787341,72R0038
72R-142,1708FA-D2-Saturday-02,5596805,"SAN PABLO AVE",0,787341,72R0037
72R-142,1708FA-D2-Saturday-02,5596806,"SAN PABLO AVE",1,787344,72R0038
72R-142,1708FA-D2-Saturday-02,5596807,"SAN PABLO AVE",0,787345,72R0037
72R-142,1708FA-D2-Saturday-02,5596808,"SAN PABLO AVE",1,787342,72R0038
72R-142,1708FA-D2-Saturday-02,5596809,"SAN PABLO AVE",0,787335,72R0037
72R-142,1708FA-D2-Saturday-02,5596810,"SAN PABLO AVE",1,787335,72R0038
7-142,1708FA-D2-Saturday-02,5596812,"E C DEL NORTE BART",0,787252,70119
7-142,1708FA-D2-Saturday-02,5596813,"E C DEL NORTE BART",0,787251,70119
67-142,1708FA-D2-Saturday-02,5596814,"SPRUCE",1,787252,670105
67-142,1708FA-D2-Saturday-02,5596815,"SPRUCE",1,787254,670105
67-142,1708FA-D2-Saturday-02,5596816,"SPRUCE",1,787253,670105
67-142,1708FA-D2-Saturday-02,5596817,"SPRUCE",1,787250,670105
67-142,1708FA-D2-Saturday-02,5596818,"SPRUCE",1,787251,670105
67-142,1708FA-D2-Saturday-02,5596819,"SPRUCE",1,787252,670105
67-142,1708FA-D2-Saturday-02,5596820,"SPRUCE",1,787254,670105
67-142,1708FA-D2-Saturday-02,5596821,"SPRUCE",1,787253,670105
67-142,1708FA-D2-Saturday-02,5596822,"SPRUCE",1,787250,670105
67-142,1708FA-D2-Saturday-02,5596823,"SPRUCE",1,787251,670105
67-142,1708FA-D2-Saturday-02,5596824,"SPRUCE",1,787252,670105
67-142,1708FA-D2-Saturday-02,5596825,"SPRUCE",1,787254,670105
67-142,1708FA-D2-Saturday-02,5596826,"SPRUCE",1,787253,670105
67-142,1708FA-D2-Saturday-02,5596827,"SPRUCE",1,787250,670105
67-142,1708FA-D2-Saturday-02,5596828,"SPRUCE",1,787251,670105
67-142,1708FA-D2-Saturday-02,5596829,"SPRUCE",0,787252,670104
67-142,1708FA-D2-Saturday-02,5596830,"SPRUCE",0,787254,670104
67-142,1708FA-D2-Saturday-02,5596831,"SPRUCE",0,787253,670104
67-142,1708FA-D2-Saturday-02,5596832,"SPRUCE",0,787250,670104
67-142,1708FA-D2-Saturday-02,5596833,"SPRUCE",0,787251,670104
67-142,1708FA-D2-Saturday-02,5596834,"SPRUCE",0,787252,670104
67-142,1708FA-D2-Saturday-02,5596835,"SPRUCE",0,787254,670104
67-142,1708FA-D2-Saturday-02,5596836,"SPRUCE",0,787253,670104
67-142,1708FA-D2-Saturday-02,5596837,"SPRUCE",0,787250,670104
67-142,1708FA-D2-Saturday-02,5596838,"SPRUCE",0,787251,670104
67-142,1708FA-D2-Saturday-02,5596839,"SPRUCE",0,787252,670104
67-142,1708FA-D2-Saturday-02,5596840,"SPRUCE",0,787254,670104
67-142,1708FA-D2-Saturday-02,5596841,"SPRUCE",0,787253,670104
67-142,1708FA-D2-Saturday-02,5596842,"SPRUCE",0,787250,670104
7-142,1708FA-D2-Saturday-02,5596843,"E C DEL NORTE BART",0,787253,70119
7-142,1708FA-D2-Saturday-02,5596844,"E C DEL NORTE BART",0,787250,70119
7-142,1708FA-D2-Saturday-02,5596845,"E C DEL NORTE BART",0,787253,70119
7-142,1708FA-D2-Saturday-02,5596846,"E C DEL NORTE BART",0,787250,70119
7-142,1708FA-D2-Saturday-02,5596847,"E C DEL NORTE BART",0,787250,70119
7-142,1708FA-D2-Saturday-02,5596848,"E C DEL NORTE BART",0,787254,70119
7-142,1708FA-D2-Saturday-02,5596849,"BERKELEY BART",1,787250,70115
7-142,1708FA-D2-Saturday-02,5596850,"BERKELEY BART",1,787253,70115
7-142,1708FA-D2-Saturday-02,5596851,"BERKELEY BART",1,787254,70115
7-142,1708FA-D2-Saturday-02,5596852,"BERKELEY BART",1,787252,70115
7-142,1708FA-D2-Saturday-02,5596853,"BERKELEY BART",1,787251,70115
7-142,1708FA-D2-Saturday-02,5596854,"BERKELEY BART",1,787250,70115
7-142,1708FA-D2-Saturday-02,5596855,"BERKELEY BART",1,787253,70115
7-142,1708FA-D2-Saturday-02,5596856,"BERKELEY BART",1,787254,70115
7-142,1708FA-D2-Saturday-02,5596857,"BERKELEY BART",1,787252,70115
7-142,1708FA-D2-Saturday-02,5596858,"BERKELEY BART",1,787251,70115
7-142,1708FA-D2-Saturday-02,5596859,"BERKELEY BART",1,787250,70115
7-142,1708FA-D2-Saturday-02,5596860,"BERKELEY BART",1,787253,70115
7-142,1708FA-D2-Saturday-02,5596861,"BERKELEY BART",1,787254,70115
7-142,1708FA-D2-Saturday-02,5596862,"BERKELEY BART",1,787252,70115
7-142,1708FA-D2-Saturday-02,5596863,"BERKELEY BART",1,787251,70115
67-142,1708FA-D2-Saturday-02,5596864,"SPRUCE",0,787251,670104
7-142,1708FA-D2-Saturday-02,5596865,"E C DEL NORTE BART",0,787251,70119
7-142,1708FA-D2-Saturday-02,5596866,"E C DEL NORTE BART",0,787254,70119
7-142,1708FA-D2-Saturday-02,5596867,"E C DEL NORTE BART",0,787252,70119
7-142,1708FA-D2-Saturday-02,5596868,"E C DEL NORTE BART",0,787251,70119
7-142,1708FA-D2-Saturday-02,5596869,"E C DEL NORTE BART",0,787253,70119
7-142,1708FA-D2-Saturday-02,5596870,"E C DEL NORTE BART",0,787254,70119
7-142,1708FA-D2-Saturday-02,5596871,"E C DEL NORTE BART",0,787252,70119
88-142,1708FA-D2-Saturday-02,5596872,"LAKE MERRITT BART",1,787245,880117
88-142,1708FA-D2-Saturday-02,5596873,"LAKE MERRITT BART",1,787242,880117
88-142,1708FA-D2-Saturday-02,5596874,"LAKE MERRITT BART",1,787244,880117
88-142,1708FA-D2-Saturday-02,5596875,"LAKE MERRITT BART",1,787241,880117
88-142,1708FA-D2-Saturday-02,5596876,"LAKE MERRITT BART",1,793110,880117
88-142,1708FA-D2-Saturday-02,5596877,"LAKE MERRITT BART",1,787245,880117
88-142,1708FA-D2-Saturday-02,5596878,"LAKE MERRITT BART",1,787242,880117
88-142,1708FA-D2-Saturday-02,5596879,"LAKE MERRITT BART",1,787244,880117
88-142,1708FA-D2-Saturday-02,5596880,"LAKE MERRITT BART",1,787241,880117
88-142,1708FA-D2-Saturday-02,5596881,"LAKE MERRITT BART",1,793110,880117
88-142,1708FA-D2-Saturday-02,5596882,"LAKE MERRITT BART",1,787245,880117
88-142,1708FA-D2-Saturday-02,5596883,"LAKE MERRITT BART",1,787242,880117
88-142,1708FA-D2-Saturday-02,5596884,"LAKE MERRITT BART",1,787244,880117
88-142,1708FA-D2-Saturday-02,5596885,"LAKE MERRITT BART",1,787241,880117
88-142,1708FA-D2-Saturday-02,5596886,"LAKE MERRITT BART",1,793110,880117
88-142,1708FA-D2-Saturday-02,5596887,"LAKE MERRITT BART",1,787245,880117
88-142,1708FA-D2-Saturday-02,5596888,"BERKELEY BART",0,787244,880118
88-142,1708FA-D2-Saturday-02,5596889,"BERKELEY BART",0,787241,880118
88-142,1708FA-D2-Saturday-02,5596890,"BERKELEY BART",0,793110,880118
88-142,1708FA-D2-Saturday-02,5596891,"BERKELEY BART",0,787245,880118
88-142,1708FA-D2-Saturday-02,5596892,"BERKELEY BART",0,787242,880118
88-142,1708FA-D2-Saturday-02,5596893,"BERKELEY BART",0,787244,880118
88-142,1708FA-D2-Saturday-02,5596894,"BERKELEY BART",0,787241,880118
88-142,1708FA-D2-Saturday-02,5596895,"BERKELEY BART",0,793110,880118
88-142,1708FA-D2-Saturday-02,5596896,"BERKELEY BART",0,787245,880118
88-142,1708FA-D2-Saturday-02,5596897,"BERKELEY BART",0,787242,880118
88-142,1708FA-D2-Saturday-02,5596898,"BERKELEY BART",0,787244,880118
88-142,1708FA-D2-Saturday-02,5596899,"BERKELEY BART",0,787241,880118
88-142,1708FA-D2-Saturday-02,5596900,"BERKELEY BART",0,793110,880118
88-142,1708FA-D2-Saturday-02,5596901,"BERKELEY BART",0,787245,880118
88-142,1708FA-D2-Saturday-02,5596902,"BERKELEY BART",0,787242,880118
88-142,1708FA-D2-Saturday-02,5596903,"BERKELEY BART",0,787244,880118
52-142,1708FA-D2-Saturday-02,5596905,"U.C. CAMPUS",1,787248,520101
52-142,1708FA-D2-Saturday-02,5596906,"U.C. CAMPUS",1,787246,520101
52-142,1708FA-D2-Saturday-02,5596907,"U.C. CAMPUS",1,787247,520101
52-142,1708FA-D2-Saturday-02,5596908,"U.C. CAMPUS",1,787249,520101
52-142,1708FA-D2-Saturday-02,5596909,"U.C. CAMPUS",1,787248,520101
52-142,1708FA-D2-Saturday-02,5596910,"U.C. CAMPUS",1,787246,520101
52-142,1708FA-D2-Saturday-02,5596911,"U.C. CAMPUS",1,787247,520101
52-142,1708FA-D2-Saturday-02,5596912,"U.C. CAMPUS",1,787249,520101
